real,imag
-734.0,-224.0
-778.0,-229.0
-729.0,-195.0
-538.0,-122.0
-205.0,-22.0
183.0,82.0
517.0,147.0
721.0,177.0
762.0,168.0
683.0,141.0
592.0,116.0
540.0,89.0
520.0,81.0
538.0,94.0
567.0,91.0
620.0,74.0
705.0,57.0
763.0,43.0
719.0,39.0
526.0,32.0
171.0,16.0
-248.0,14.0
-597.0,28.0
-778.0,57.0
-802.0,87.0
-739.0,101.0
-659.0,102.0
-613.0,102.0
-596.0,110.0
-584.0,119.0
-585.0,125.0
-638.0,124.0
-726.0,146.0
-791.0,187.0
-750.0,202.0
-544.0,167.0
-202.0,75.0
